#date precip TMax Tmin
   
19701120 0.00 47 36
19701121 0.00 36 28
19701122 0.04 37 27
19701123 1.08 53 32
19701124 0.16 54 38
19701125 0.02 41 35
19701126 0.45 39 33
19701127 0.26 44 36
19701128 0.00 41 32
19701129 0.05 38 28
19701130 0.20 41 36
19701201 0.27 38 34
19701202 0.01 40 35
19701203 0.13 42 35
19701204 0.03 40 34
19701205 1.67 51 37
19701206 1.39 52 48
19701207 0.33 53 37
19701208 0.00 43 33
19701209 0.00 43 34
19701210 0.85 49 40
19701211 0.00 46 37
19701212 0.00 42 33
19701213 0.01 43 37
19701214 0.38 44 38
19701215 0.34 46 38
19701216 0.42 48 41
19701217 0.00 46 34
19701218 0.00 39 30
19701219 0.23 38 32
19701220 0.33 41 33
19701221 0.00 36 29
19701222 0.00 35 27
19701223 0.00 39 34
19701224 0.00 40 32
19701225 0.00 36 33
19701226 0.03 36 31
19701227 0.26 43 36
19701228 0.35 45 39
19701229 0.21 42 37
19701230 1.04 46 40
19701231 0.00 42 32
19710101 0.00 38 30
19710102 0.00 34 29
19710103 0.00 32 24
19710104 0.00 35 25
19710105 0.00 35 24
19710106 0.01 35 30
19710107 0.11 43 32
19710108 0.54 46 43
19710109 0.12 48 42
19710110 0.25 42 33
19710111 0.24 34 27
19710112 0.07 34 28
19710113 0.06 34 26
19710114 0.52 38 28
19710115 0.82 50 38
19710116 0.31 54 42
19710117 0.03 53 45
19710118 0.56 55 45
19710119 0.20 53 40
19710120 0.05 41 36
19710121 0.11 40 35
19710122 0.05 44 35
19710123 0.00 44 43
19710124 0.59 43 40
19710125 0.51 47 36
19710126 0.16 52 44
19710127 0.00 50 40
19710128 0.00 43 37
19710129 0.01 48 35
19710130 0.00 52 48
19710131 0.00 54 48
19710201 0.01 48 43
19710202 0.07 46 36
19710203 0.15 44 36
19710204 0.45 43 35
19710205 0.00 44 34
19710206 0.00 42 29
19710207 0.00 46 31
19710208 0.00 49 32
19710209 0.38 47 37
19710210 0.31 53 46
19710211 0.00 56 47
19710212 0.04 52 45
19710213 0.05 56 48
19710214 0.74 56 45
19710215 0.52 49 44
19710216 0.00 51 41
19710217 0.00 51 42
19710218 0.55 46 40
19710219 0.11 44 37
19710220 0.00 45 32
19710221 0.07 46 34
19710222 0.20 48 41
19710223 0.13 48 42
19710224 0.31 47 37
19710225 0.00 47 32
19710226 0.04 40 32
19710227 0.12 38 28
19710228 0.11 37 24
19710301 0.00 39 23
19710302 0.32 44 31
19710303 0.09 41 33
19710304 0.21 39 33
19710305 0.00 42 30
19710306 0.36 43 35
19710307 0.67 47 34
19710308 0.00 44 35
19710309 0.34 45 37
19710310 0.87 47 42
19710311 0.50 45 41
19710312 0.22 51 42
19710313 0.12 49 37
19710314 0.30 48 37
19710315 0.00 46 35
19710316 0.14 46 32
19710317 0.00 44 32
19710318 0.00 49 31
19710319 0.00 55 32
19710320 0.00 48 35
19710321 0.00 49 32
19710322 0.60 48 39
19710323 0.94 53 45
19710324 0.00 49 35
19710325 0.10 50 33
19710326 0.39 47 39
19710327 0.10 45 39
19710328 0.30 52 40
19710329 0.49 55 42
19710330 0.06 46 38
19710331 0.00 49 37
19710401 0.06 54 33
19710402 0.03 53 40
19710403 0.00 56 35
19710404 0.00 62 35
19710405 0.00 69 38
19710406 0.12 51 43
19710407 0.02 49 40
19710408 0.53 51 40
19710409 0.96 49 39
19710410 0.26 49 36
19710411 0.09 48 36
19710412 0.00 64 34
19710413 0.00 69 51
19710414 0.00 57 44
19710415 0.05 52 39
19710416 0.01 49 41
19710417 0.15 56 43
19710418 0.00 54 43
19710419 0.00 60 40
19710420 0.08 51 44
19710421 0.00 54 41
19710422 0.00 55 41
19710423 0.00 56 41
19710424 0.03 54 42
19710425 0.00 70 41
19710426 0.00 76 53
19710427 0.00 55 46
19710428 0.00 55 44
19710429 0.00 60 43
19710430 0.00 67 44
19710501 0.00 69 50
19710502 0.00 71 50
19710503 0.00 73 49
19710504 0.06 52 47
19710505 0.03 51 45
19710506 0.00 64 44
19710507 0.00 77 48
19710508 0.00 59 45
19710509 0.00 64 41
19710510 0.00 72 45
19710511 0.00 87 50
19710512 0.11 63 48
19710513 0.15 57 43
19710514 0.00 57 41
19710515 0.22 61 46
19710516 0.31 51 41
19710517 0.00 57 41
19710518 0.10 61 42
19710519 0.15 53 45
19710520 0.01 54 42
19710521 0.00 66 41
19710522 0.00 70 48
19710523 0.00 66 47
19710524 0.05 62 51
19710525 0.04 66 53
19710526 0.00 67 54
19710527 0.00 71 50
19710528 0.00 69 47
19710529 0.19 51 46
19710530 0.00 53 43
19710531 0.01 54 47
19710601 0.03 55 44
19710602 0.00 54 48
19710603 0.12 52 48
19710604 0.06 60 45
19710605 0.00 70 47
19710606 0.11 65 48
19710607 0.00 62 50
19710608 0.00 58 48
19710609 0.00 67 44
19710610 0.11 62 52
19710611 0.00 63 51
19710612 0.00 65 50
19710613 0.13 60 48
19710614 0.01 62 49
19710615 0.00 64 48
19710616 0.00 64 48
19710617 0.00 66 47
19710618 0.40 63 53
19710619 0.15 66 54
19710620 0.00 66 55
19710621 0.00 80 53
19710622 0.04 70 55
19710623 0.00 65 50
19710624 0.86 54 47
19710625 0.13 62 47
19710626 0.02 63 47
19710627 0.00 60 49
19710628 0.11 55 48
19710629 0.00 64 49
19710630 0.00 65 48
19710701 0.00 65 49
19710702 0.00 68 48
19710703 0.00 72 49
19710704 0.00 63 52
19710705 0.17 59 48
19710706 0.03 64 47
19710707 0.00 71 48
19710708 0.08 65 55
19710709 0.24 67 54
19710710 0.16 59 53
19710711 0.00 66 53
19710712 0.00 71 53
19710713 0.00 77 52
19710714 0.00 79 56
19710715 0.00 81 56
19710716 0.00 80 58
19710717 0.00 84 58
19710718 0.00 89 61
19710719 0.00 87 63
19710720 0.00 88 63
19710721 0.00 85 61
19710722 0.00 76 56
19710723 0.00 65 54
19710724 0.00 76 54
19710725 0.00 86 59
19710726 0.00 92 62
19710727 0.00 86 59
19710728 0.00 82 57
19710729 0.00 95 61
19710730 0.00 76 58
19710731 0.00 71 60
19710801 0.00 76 60
19710802 0.00 78 56
19710803 0.00 75 57
19710804 0.00 78 62
19710805 0.00 81 63
19710806 0.00 77 62
19710807 0.00 82 59
19710808 0.00 90 61
19710809 0.00 94 62
19710810 0.00 94 62
19710811 0.00 91 61
19710812 0.00 82 56
19710813 0.00 70 56
19710814 0.00 74 57
19710815 0.00 77 56
19710816 0.00 74 54
19710817 0.00 78 57
19710818 0.00 78 54
19710819 0.00 81 56
19710820 0.01 77 62
19710821 0.36 74 58
19710822 0.10 68 56
19710823 0.00 73 55
19710824 0.00 79 55
19710825 0.00 73 58
19710826 0.00 75 53
19710827 0.00 77 54
19710828 0.00 81 58
19710829 0.00 70 56
19710830 0.02 72 58
19710831 0.08 62 53
19710901 0.53 64 53
19710902 0.66 65 53
19710903 0.00 67 55
19710904 0.00 73 50
19710905 0.32 61 54
19710906 0.22 64 52
19710907 0.00 68 49
19710908 0.01 62 48
19710909 0.10 66 52
19710910 0.01 71 50
19710911 0.00 67 54
19710912 0.00 68 49
19710913 0.00 64 53
19710914 0.00 63 48
19710915 0.00 64 47
19710916 0.00 72 52
19710917 0.00 76 53
19710918 0.00 74 48
19710919 0.00 72 49
19710920 0.00 70 50
19710921 0.00 72 45
19710922 0.00 76 47
19710923 0.00 65 49
19710924 0.55 61 52
19710925 0.03 59 49
19710926 0.00 61 47
19710927 0.41 56 49
19710928 0.66 52 45
19710929 0.01 55 43
19710930 0.00 57 44
19711001 0.00 60 47
19711002 0.00 64 49
19711003 0.00 64 52
19711004 0.00 72 57
19711005 0.00 70 56
19711006 0.01 60 54
19711007 0.01 65 52
19711008 0.00 67 51
19711009 0.00 71 47
19711010 0.00 64 54
19711011 0.00 63 51
19711012 0.00 67 48
19711013 0.15 58 46
19711014 0.66 49 46
19711015 0.00 56 44
19711016 0.00 55 42
19711017 0.00 50 37
19711018 0.66 53 45
19711019 0.63 55 46
19711020 0.13 54 44
19711021 0.00 55 43
19711022 0.43 53 47
19711023 0.00 52 44
19711024 0.00 54 44
19711025 0.13 54 47
19711026 0.06 51 35
19711027 0.30 45 34
19711028 0.00 45 30
19711029 0.00 43 31
19711030 0.19 42 37
19711031 0.21 50 37
19711101 0.00 52 42
19711102 0.00 50 41
19711103 1.37 52 44
19711104 0.28 51 37
19711105 0.00 46 33
19711106 0.00 49 35
19711107 0.30 52 41
19711108 0.05 51 45
19711109 0.11 55 46
19711110 0.63 52 48
19711111 0.10 55 48
19711112 0.35 55 46
19711113 0.11 55 43
19711114 0.10 47 42
19711115 0.10 49 42
19711116 0.00 48 40
19711117 0.04 44 35
19711118 0.00 45 38
19711119 0.01 52 43
19711120 0.00 55 47
19711121 0.00 51 42
19711122 0.00 47 36
19711123 0.31 48 37
19711124 0.56 50 40
19711125 0.37 47 41
19711126 0.17 53 43
19711127 0.04 48 44
19711128 0.31 48 43
19711129 0.00 47 44
19711130 0.00 46 37
19711201 0.00 49 32
19711202 0.16 48 36
19711203 0.08 44 37
19711204 0.49 47 36
19711205 0.05 50 42
19711206 0.00 43 32
19711207 0.03 34 27
19711208 1.61 50 30
19711209 0.02 42 37
19711210 0.22 38 33
19711211 0.10 39 30
19711212 0.25 40 34
19711213 0.63 41 34
19711214 0.20 43 34
19711215 0.01 41 34
19711216 0.03 48 40
19711217 0.35 49 38
19711218 0.09 39 32
19711219 0.00 42 31
19711220 0.51 42 34
19711221 0.23 41 34
19711222 0.36 46 36
19711223 0.05 45 38
19711224 0.13 40 33
19711225 0.74 39 30
19711226 0.00 32 26
19711227 0.00 33 25
19711228 0.17 31 27
19711229 0.13 34 29
19711230 0.02 42 32
19711231 0.01 43 37
19720101 0.07 47 37
19720102 0.03 42 31
19720103 0.00 37 27
19720104 0.00 40 32
19720105 0.04 45 39
19720106 0.00 46 42
19720107 0.14 44 37
19720108 0.45 46 35
19720109 0.00 47 37
19720110 0.40 44 33
19720111 0.18 49 35
19720112 0.00 43 32
19720113 0.00 38 30
19720114 0.01 44 35
19720115 0.00 45 35
19720116 0.17 47 41
19720117 0.09 44 36
19720118 0.45 48 34
19720119 1.03 50 46
19720120 1.66 53 48
19720121 0.33 50 44
19720122 0.14 48 43
19720123 0.99 43 34
19720124 0.49 35 26
19720125 0.55 26 21
19720126 0.00 28 20
19720127 0.00 29 12
19720128 0.00 30 13
19720129 0.00 34 24
19720130 0.00 35 15
19720131 0.02 35 24
19720201 0.00 35 19
19720202 0.00 38 19
19720203 0.00 40 23
19720204 0.00 39 24
19720205 0.29 41 35
19720206 0.30 48 39
19720207 0.08 52 45
19720208 0.15 51 42
19720209 0.00 44 33
19720210 0.01 49 30
19720211 0.05 46 41
19720212 0.61 52 39
19720213 0.31 45 37
19720214 0.08 45 34
19720215 0.21 51 45
19720216 0.62 51 37
19720217 0.47 46 34
19720218 0.07 57 45
19720219 0.27 52 42
19720220 0.00 48 36
19720221 0.00 50 36
19720222 0.20 48 36
19720223 0.05 48 35
19720224 0.17 42 37
19720225 0.02 48 37
19720226 0.34 44 34
19720227 2.23 57 43
19720228 1.46 56 40
19720229 0.12 45 34
19720301 0.18 46 34
19720302 0.08 46 38
19720303 0.00 45 36
19720304 0.40 44 35
19720305 2.70 54 41
19720306 0.00 46 33
19720307 0.00 47 31
19720308 0.00 55 37
19720309 0.60 52 46
19720310 0.30 57 50
19720311 0.53 55 49
19720312 0.93 56 50
19720313 0.11 56 48
19720314 0.00 57 47
19720315 0.05 58 50
19720316 0.00 66 49
19720317 0.00 65 45
19720318 0.06 54 46
19720319 0.14 56 42
19720320 0.00 56 42
19720321 0.14 55 44
19720322 0.22 52 41
19720323 0.00 51 37
19720324 0.25 48 35
19720325 0.01 46 34
19720326 0.00 46 33
19720327 0.00 47 40
19720328 0.00 51 36
19720329 0.00 56 34
19720330 0.00 58 38
19720331 0.04 58 43
19720401 0.20 50 41
19720402 0.00 53 38
19720403 0.00 63 37
19720404 0.50 58 47
19720405 0.79 60 46
19720406 0.29 54 40
19720407 0.09 48 37
19720408 0.50 45 37
19720409 0.00 53 37
19720410 0.07 54 34
19720411 0.09 50 38
19720412 0.17 45 38
19720413 0.00 55 40
19720414 0.00 52 44
19720415 0.05 51 40
19720416 0.32 49 34
19720417 0.23 47 34
19720418 0.00 52 37
19720419 0.02 54 37
19720420 0.16 51 44
19720421 0.02 51 39
19720422 0.00 55 35
19720423 0.00 68 45
19720424 0.22 56 45
19720425 0.00 56 43
19720426 0.00 62 43
19720427 0.34 77 43
19720428 0.06 51 42
19720429 0.00 54 38
19720430 0.00 55 39
19720501 0.00 62 41
19720502 0.00 66 47
19720503 0.00 66 48
19720504 0.00 69 48
19720505 0.00 74 50
19720506 0.00 56 50
19720507 0.00 60 48
19720508 0.24 58 49
19720509 0.00 60 46
19720510 0.00 65 47
19720511 0.00 73 50
19720512 0.00 78 50
19720513 0.00 78 56
19720514 0.00 73 52
19720515 0.07 60 50
19720516 0.01 63 50
19720517 0.21 55 45
19720518 0.05 61 44
19720519 0.00 71 46
19720520 0.00 79 55
19720521 0.11 58 52
19720522 0.00 60 46
19720523 0.00 58 43
19720524 0.00 60 42
19720525 0.00 67 45
19720526 0.00 82 48
19720527 0.00 86 57
19720528 0.00 91 60
19720529 0.00 73 55
19720530 0.00 73 50
19720531 0.00 62 50
19720601 0.00 67 50
19720602 0.00 74 49
19720603 0.00 75 51
19720604 0.00 76 49
19720605 0.00 75 52
19720606 0.00 77 55
19720607 0.09 69 55
19720608 0.01 78 54
19720609 0.18 66 53
19720610 0.17 56 49
19720611 0.00 64 49
19720612 0.02 56 50
19720613 0.00 71 53
19720614 0.16 64 55
19720615 0.00 66 54
19720616 0.00 64 51
19720617 0.00 68 50
19720618 0.00 73 55
19720619 0.00 77 51
19720620 0.02 61 54
19720621 0.03 61 50
19720622 0.24 63 49
19720623 0.22 57 51
19720624 0.66 61 52
19720625 0.01 64 54
19720626 0.00 62 52
19720627 0.00 72 55
19720628 0.00 77 54
19720629 0.00 72 55
19720630 0.00 73 52
19720701 0.00 72 52
19720702 0.00 82 56
19720703 0.00 90 66
19720704 0.00 91 60
19720705 0.00 84 55
19720706 0.00 66 54
19720707 0.00 69 48
19720708 0.07 65 53
19720709 0.29 67 52
19720710 0.13 64 50
19720711 0.21 65 56
19720712 0.64 63 60
19720713 0.00 70 58
19720714 0.00 73 57
19720715 0.00 77 56
19720716 0.00 81 61
19720717 0.00 86 63
19720718 0.00 74 57
19720719 0.00 82 58
19720720 0.00 83 55
19720721 0.00 83 57
19720722 0.00 81 55
19720723 0.00 70 55
19720724 0.00 67 55
19720725 0.00 74 56
19720726 0.00 73 55
19720727 0.00 77 54
19720728 0.00 80 55
19720729 0.00 81 57
19720730 0.00 83 55
19720731 0.00 80 57
19720801 0.00 67 56
19720802 0.00 72 56
19720803 0.00 82 54
19720804 0.00 83 57
19720805 0.00 87 60
19720806 0.00 91 60
19720807 0.00 95 63
19720808 0.00 93 63
19720809 0.00 83 58
19720810 0.00 74 52
19720811 0.00 74 54
19720812 0.00 75 51
19720813 0.00 73 50
19720814 0.01 74 53
19720815 0.45 62 54
19720816 0.16 70 53
19720817 0.18 67 55
19720818 0.00 77 53
19720819 0.00 76 58
19720820 0.00 74 57
19720821 0.29 70 56
19720822 0.04 74 57
19720823 0.00 77 53
19720824 0.00 79 56
19720825 0.00 78 58
19720826 0.00 83 55
19720827 0.00 84 58
19720828 0.00 85 56
19720829 0.00 81 56
19720830 0.00 70 54
19720831 0.00 74 55
19720901 0.00 79 56
19720902 0.00 83 55
19720903 0.00 83 55
19720904 0.00 72 53
19720905 0.08 62 53
19720906 0.07 63 51
19720907 0.01 65 55
19720908 0.24 58 51
19720909 0.03 63 48
19720910 0.00 62 50
19720911 0.00 66 45
19720912 0.00 70 49
19720913 0.00 74 50
19720914 0.00 74 49
19720915 0.00 71 49
19720916 0.01 63 51
19720917 0.00 61 48
19720918 0.15 62 47
19720919 0.28 52 44
19720920 1.05 57 47
19720921 0.72 57 47
19720922 1.05 51 45
19720923 0.00 53 43
19720924 0.30 54 42
19720925 0.00 57 36
19720926 0.10 50 39
19720927 0.00 51 35
19720928 0.01 53 43
19720929 0.00 60 47
19720930 0.00 66 44
19721001 0.00 65 51
19721002 0.00 56 51
19721003 0.00 60 46
19721004 0.00 58 44
19721005 0.00 60 43
19721006 0.00 65 40
19721007 0.00 68 45
19721008 0.00 69 47
19721009 0.01 54 46
19721010 0.00 52 40
19721011 0.00 55 41
19721012 0.00 61 43
19721013 0.00 60 41
19721014 0.00 67 49
19721015 0.00 65 41
19721016 0.00 66 41
19721017 0.00 64 43
19721018 0.00 48 43
19721019 0.00 47 44
19721020 0.00 51 42
19721021 0.10 54 49
19721022 0.00 56 50
19721023 0.01 56 44
19721024 0.00 55 40
19721025 0.36 50 43
19721026 0.02 54 42
19721027 0.15 49 40
19721028 0.00 51 42
19721029 0.07 49 39
19721030 0.00 49 34
19721031 0.00 48 38
19721101 0.43 52 44
19721102 0.05 57 49
19721103 0.23 56 51
19721104 0.23 55 46
19721105 0.00 55 45
19721106 0.29 53 47
19721107 0.17 54 44
19721108 0.08 52 43
19721109 0.48 52 46
19721110 0.01 56 44
19721111 0.00 54 39
19721112 0.00 51 35
19721113 0.00 52 38
19721114 0.00 52 40
19721115 0.00 50 35
19721116 0.00 51 39
19721117 0.00 44 33
19721118 0.15 53 39
19721119 0.00 53 40
19721120 0.00 55 38
19721121 0.00 53 41
19721122 0.00 49 41
19721123 0.13 53 45
19721124 0.14 51 43
19721125 0.48 51 45
19721126 0.32 51 39
19721127 0.19 45 38
19721128 0.00 47 38
19721129 0.00 47 41
19721130 0.00 49 43
19721201 0.55 50 41
19721202 0.29 45 34
19721203 0.00 36 30
19721204 0.00 32 24
19721205 0.00 29 26
19721206 0.00 30 23
19721207 0.00 25 18
19721208 0.00 25 13
19721209 0.00 32 21
19721210 0.00 31 21
19721211 0.24 31 26
19721212 0.07 31 22
19721213 0.00 36 19
19721214 0.00 39 32
19721215 0.17 40 29
19721216 1.02 46 37
19721217 0.71 50 45
19721218 0.41 54 45
19721219 0.38 53 50
19721220 0.40 54 51
19721221 0.93 54 48
19721222 0.30 51 48
19721223 0.79 50 45
19721224 0.24 50 42
19721225 1.00 51 45
19721226 0.89 48 44
19721227 0.53 48 40
19721228 0.04 42 38
19721229 0.00 41 37
19721230 0.02 44 39
19721231 0.00 42 38
19730101 0.05 47 38
19730102 0.00 41 36
19730103 0.02 38 28
19730104 0.12 34 24
19730105 0.09 32 20
19730106 0.00 28 15
19730107 0.00 29 19
19730108 0.00 33 23
19730109 0.00 37 18
19730110 0.07 40 34
19730111 0.30 43 34
19730112 0.73 50 41
19730113 1.27 52 47
19730114 0.25 57 47
19730115 0.20 52 45
19730116 0.32 46 43
19730117 0.01 49 40
19730118 0.07 51 39
19730119 0.00 43 35
19730120 0.16 44 37
19730121 0.00 46 36
19730122 0.00 41 31
19730123 0.05 52 34
19730124 0.38 47 39
19730125 0.00 42 33
19730126 0.00 40 26
19730127 0.00 50 38
19730128 0.00 51 40
19730129 0.12 43 36
19730130 0.08 45 38
19730131 0.00 46 38
19730201 0.00 46 33
19730202 0.11 49 37
19730203 0.15 42 31
19730204 0.00 43 30
19730205 0.00 43 29
19730206 0.00 47 34
19730207 0.00 52 38
19730208 0.00 50 36
19730209 0.03 45 35
19730210 0.02 41 35
19730211 0.00 48 40
19730212 0.00 49 39
19730213 0.00 53 33
19730214 0.12 46 40
19730215 0.00 50 40
19730216 0.11 57 42
19730217 0.00 51 40
19730218 0.00 49 39
19730219 0.00 47 36
19730220 0.00 52 31
19730221 0.00 67 35
19730222 0.00 58 33
19730223 0.00 59 39
19730224 0.00 56 41
19730225 0.48 55 45
19730226 0.54 51 46
19730227 0.04 56 44
19730228 0.29 54 40
19730301 0.12 47 42
19730302 0.01 49 39
19730303 0.09 49 40
19730304 0.02 52 41
19730305 0.00 50 42
19730306 0.00 55 40
19730307 0.00 53 44
19730308 0.00 55 36
19730309 0.03 49 44
19730310 0.62 46 41
19730311 0.04 50 41
19730312 0.04 44 38
19730313 0.02 47 34
19730314 0.00 46 33
19730315 0.00 52 39
19730316 0.03 48 35
19730317 0.00 44 33
19730318 0.37 53 31
19730319 0.02 49 32
19730320 0.01 49 39
19730321 0.00 52 38
19730322 0.00 51 38
19730323 0.00 55 33
19730324 0.00 62 36
19730325 0.02 52 40
19730326 0.05 51 37
19730327 0.04 50 38
19730328 0.00 52 38
19730329 0.06 47 36
19730330 0.03 50 40
19730331 0.00 50 38
19730401 0.05 52 38
19730402 0.00 53 34
19730403 0.00 61 37
19730404 0.00 63 41
19730405 0.00 53 40
19730406 0.03 54 37
19730407 0.00 61 36
19730408 0.00 62 37
19730409 0.00 64 45
19730410 0.00 63 41
19730411 0.00 63 44
19730412 0.00 65 42
19730413 0.00 61 42
19730414 0.00 55 40
19730415 0.07 55 41
19730416 0.54 51 42
19730417 0.03 52 40
19730418 0.38 46 38
19730419 0.00 52 38
19730420 0.00 55 38
19730421 0.00 61 38
19730422 0.10 55 44
19730423 0.14 53 42
19730424 0.00 55 42
19730425 0.00 63 39
19730426 0.00 62 46
19730427 0.01 52 40
19730428 0.00 54 38
19730429 0.00 59 37
19730430 0.00 64 40
19730501 0.00 71 43
19730502 0.00 58 45
19730503 0.05 61 48
19730504 0.02 62 47
19730505 0.00 53 44
19730506 0.03 55 46
19730507 0.22 53 44
19730508 0.26 56 44
19730509 0.08 57 44
19730510 0.00 59 44
19730511 0.00 73 40
19730512 0.00 79 48
19730513 0.00 84 56
19730514 0.00 87 57
19730515 0.00 75 55
19730516 0.00 77 52
19730517 0.00 78 53
19730518 0.00 65 53
19730519 0.00 60 46
19730520 0.00 62 43
19730521 0.00 67 43
19730522 0.03 64 49
19730523 0.46 61 54
19730524 0.35 58 47
19730525 0.10 58 42
19730526 0.00 61 41
19730527 0.00 58 43
19730528 0.00 66 46
19730529 0.00 85 51
19730530 0.00 69 53
19730531 0.00 64 44
19730601 0.00 62 45
19730602 0.00 62 44
19730603 0.00 66 51
19730604 0.00 73 49
19730605 0.00 81 53
19730606 0.25 60 55
19730607 0.09 62 54
19730608 0.00 64 52
19730609 0.00 63 50
19730610 0.00 65 49
19730611 0.12 75 49
19730612 0.19 65 52
19730613 0.01 65 51
19730614 0.00 63 48
19730615 0.00 63 49
19730616 0.38 54 47
19730617 0.20 59 46
19730618 0.00 64 46
19730619 0.15 71 55
19730620 0.00 80 55
19730621 0.00 86 59
19730622 0.00 84 57
19730623 0.03 62 55
19730624 0.67 65 55
19730625 0.36 64 56
19730626 0.03 72 58
19730627 0.00 73 57
19730628 0.00 63 54
19730629 0.00 59 50
19730630 0.02 63 48
19730701 0.00 65 45
19730702 0.00 74 49
19730703 0.00 77 49
19730704 0.01 73 55
19730705 0.05 60 50
19730706 0.00 68 52
19730707 0.00 70 55
19730708 0.00 72 53
19730709 0.00 75 55
19730710 0.00 69 52
19730711 0.00 70 54
19730712 0.00 76 51
19730713 0.00 82 57
19730714 0.00 86 59
19730715 0.00 83 55
19730716 0.00 82 58
19730717 0.00 83 56
19730718 0.00 85 58
19730719 0.00 76 56
19730720 0.00 63 56
19730721 0.02 67 53
19730722 0.00 64 49
19730723 0.00 68 53
19730724 0.00 72 48
19730725 0.00 80 54
19730726 0.00 82 60
19730727 0.00 86 58
19730728 0.00 90 60
19730729 0.00 81 57
19730730 0.00 80 54
19730731 0.00 77 54
19730801 0.00 77 52
19730802 0.00 80 56
19730803 0.00 81 52
19730804 0.00 66 54
19730805 0.07 61 55
19730806 0.00 71 56
19730807 0.00 76 54
19730808 0.00 81 53
19730809 0.00 77 56
19730810 0.01 65 54
19730811 0.00 72 51
19730812 0.00 85 58
19730813 0.05 75 56
19730814 0.00 67 54
19730815 0.00 62 52
19730816 0.14 62 53
19730817 0.00 67 49
19730818 0.00 69 50
19730819 0.00 76 49
19730820 0.00 71 49
19730821 0.00 72 46
19730822 0.00 70 49
19730823 0.00 64 49
19730824 0.00 71 50
19730825 0.00 75 48
19730826 0.00 67 51
19730827 0.00 67 54
19730828 0.00 70 56
19730829 0.00 72 56
19730830 0.00 60 53
19730831 0.00 64 49
19730901 0.00 73 46
19730902 0.00 80 48
19730903 0.00 76 53
19730904 0.00 80 54
19730905 0.00 88 59
19730906 0.10 68 58
19730907 0.02 68 54
19730908 0.00 71 50
19730909 0.00 82 54
19730910 0.00 82 60
19730911 0.00 70 56
19730912 0.04 65 56
19730913 0.00 72 52
19730914 0.00 67 53
19730915 0.00 76 54
19730916 0.00 78 54
19730917 0.01 70 54
19730918 0.05 66 56
19730919 0.42 62 54
19730920 0.39 62 56
19730921 0.02 65 54
19730922 0.32 58 54
19730923 0.20 63 54
19730924 0.24 61 53
19730925 0.00 64 52
19730926 0.00 70 50
19730927 0.00 73 51
19730928 0.00 74 51
19730929 0.00 63 54
19730930 0.00 62 47
19731001 0.00 58 47
19731002 0.00 58 45
19731003 0.00 61 43
19731004 0.00 59 40
19731005 0.01 55 47
19731006 1.18 49 44
19731007 0.00 58 41
19731008 0.00 61 43
19731009 0.00 57 43
19731010 0.05 56 45
19731011 0.28 51 48
19731012 0.16 55 50
19731013 0.11 57 48
19731014 0.00 57 47
19731015 0.09 57 45
19731016 0.00 62 47
19731017 0.00 67 44
19731018 0.00 68 49
19731019 0.00 61 51
19731020 0.17 63 51
19731021 0.20 59 50
19731022 0.00 61 48
19731023 0.00 55 49
19731024 0.20 57 49
19731025 0.00 57 45
19731026 0.00 55 43
19731027 0.00 65 52
19731028 0.14 60 51
19731029 0.00 57 50
19731030 0.06 53 46
19731031 0.66 46 40
19731101 0.08 47 36
19731102 0.00 50 34
19731103 0.02 47 34
19731104 0.04 41 33
19731105 0.00 42 31
19731106 0.13 45 35
19731107 0.00 51 39
19731108 0.74 43 35
19731109 0.52 60 41
